Started,AcresBurned,Longitude,Type,Latitude,ExtinguishedDate
2022-09-05T11:52:15Z,1079.0,-116.882,Wildfire,34.177,2022-09-30T12:42:48Z
2022-09-06T15:15:00Z,16.0,-121.012313,Wildfire,35.580125,2022-09-06T20:20:00Z
2022-09-06T16:23:23Z,130.0,-119.485927,Wildfire,37.080478,
2022-09-06T18:00:00Z,76788.0,-120.7447,Wildfire,39.00591,2022-10-22T10:18:21Z
2022-09-07T15:30:00Z,819.0,-119.50881,Wildfire,37.21945,2022-09-14T18:58:36Z
2022-09-07T14:52:00Z,297.0,-121.839853,Wildfire,41.8739166,2022-09-13T19:19:08Z
2022-09-07T15:59:00Z,5843.0,-120.29122,Wildfire,41.87117,2022-09-28T12:43:26Z
2022-08-04T10:04:42Z,,-119.471,Wildfire,37.661,2023-06-14T09:30:08Z
2022-08-08T10:09:32Z,,-119.552,Wildfire,37.954,2024-12-11T15:00:36Z
2022-09-08T19:57:47Z,,-122.692408,Wildfire,41.793769,
2022-09-09T14:31:00Z,160.0,-121.81822,Wildfire,40.44109,2022-09-17T07:26:46Z
2022-09-13T12:51:00Z,48.0,-120.8266,Wildfire,39.1902,
2022-09-17T14:58:32Z,29.0,-121.2122,Wildfire,39.9929,
2022-09-21T07:29:00Z,,-118.752908,Wildfire,36.007323,
2022-09-23T15:23:00Z,,-117.1529,Wildfire,34.1776,
2022-09-27T08:54:50Z,30.0,-122.3414,Wildfire,41.4987,
2022-10-08T15:42:50Z,,-119.167059,Wildfire,34.560597,
2022-10-23T12:55:00Z,50.0,-118.50091,Wildfire,37.38939,2022-10-25T12:00:00Z
2022-05-15T09:49:29Z,500.0,0.0,Wildfire,34.610082,
2022-08-03T10:16:06Z,1400.0,-118.650278,Wildfire,36.319167,
2023-04-26T10:16:00Z,,-117.565833,Wildfire,34.293103,
2023-05-15T12:10:00Z,127.0,-116.092746,Wildfire,33.569342,2023-05-18T19:00:00Z
2023-05-20T20:34:18Z,,-116.0614,Wildfire,33.4626,2023-05-23T10:23:13Z
2023-05-21T17:45:00Z,10.0,-122.47542,Wildfire,40.417676,
2023-05-22T14:11:00Z,338.0,-117.033714,Wildfire,33.823424,2023-05-25T20:00:10Z
2023-05-30T11:32:00Z,123.0,-119.6801,Wildfire,36.9466,2023-05-30T18:36:07Z
2023-05-30T14:05:00Z,13.0,-121.3475,Wildfire,39.2349,
2023-06-01T16:46:00Z,108.0,-119.2971,Wildfire,36.678,2023-06-02T15:52:47Z
2023-06-03T14:26:46Z,65.0,-120.8991,Wildfire,36.7536,2023-06-04T12:36:39Z
2023-06-03T15:53:58Z,135.0,-118.8582,Wildfire,36.0322,2023-06-04T17:15:52Z
2023-06-04T17:38:50Z,72.0,-121.3319,Wildfire,36.4647,2023-06-05T18:49:09Z
2023-06-09T16:46:00Z,15.0,-119.304258,Wildfire,36.70984,
2023-06-10T15:07:00Z,25.0,-120.1499,Wildfire,37.4404,
2023-06-10T16:01:00Z,1088.0,-116.0533,Wildfire,33.896,2023-06-16T18:00:00Z
2023-06-14T16:41:00Z,21.0,-122.7145,Wildfire,39.023,2023-06-16T18:59:17Z
2023-06-15T14:06:00Z,32.0,-122.5955,Wildfire,40.2869,2023-06-16T19:00:58Z
2023-06-15T17:26:28Z,115.0,-121.3686,Wildfire,39.3256,
2023-06-16T17:36:16Z,103.0,-122.4379,Wildfire,38.6994,2023-06-19T06:00:00Z
2023-06-16T20:11:00Z,,-119.2043,Wildfire,36.9351,
2023-06-18T09:31:39Z,141.0,-119.0828,Wildfire,36.3002,
2023-06-18T11:31:00Z,640.0,-120.188,Wildfire,36.5737,2023-06-18T18:00:00Z
2023-06-20T23:38:00Z,37.0,-116.34461,Wildfire,32.734788,
2023-06-20T12:55:00Z,43.0,-117.201092,Wildfire,33.656034,
2023-06-21T10:19:00Z,25.0,-117.138268,Wildfire,33.984167,
2023-06-21T17:30:00Z,37.0,-120.3728742,Wildfire,37.8558452,2023-06-23T18:25:28Z
2023-06-23T11:00:00Z,59.0,-121.3801,Wildfire,39.258,2023-06-25T17:00:00Z
2023-06-25T13:20:00Z,74.0,-121.7676,Wildfire,37.9143,2023-06-25T14:30:00Z
2023-06-27T23:04:00Z,24.0,-119.0137,Wildfire,36.8675,2023-06-28T18:00:00Z
2023-06-27T15:30:41Z,68.0,-117.330286,Wildfire,33.787329,2023-06-29T18:00:00Z
2023-06-27T15:13:00Z,90.0,-117.0957,Wildfire,34.0568,2023-07-01T11:00:00Z
2023-06-30T14:11:00Z,25.0,-118.4252,Wildfire,34.9516,2023-06-30T19:00:00Z
2023-07-02T12:35:00Z,105.0,-120.798285,Wildfire,38.114444,2023-07-03T17:00:00Z
2023-07-03T15:18:03Z,,-119.46781,Wildfire,37.193819,2023-07-16T14:29:02Z
2023-07-03T17:32:00Z,14.0,-118.193056,Wildfire,34.516944,2023-07-03T20:00:00Z
2023-07-04T14:40:46Z,34.0,-117.186767,Wildfire,34.38695,2023-07-05T19:27:22Z
2023-07-04T17:45:00Z,18.0,-117.153554,Wildfire,33.838928,2023-07-04T19:45:00Z
2023-07-05T09:09:00Z,39.0,-116.078906,Wildfire,33.583941,2023-07-06T18:00:00Z
2023-07-05T18:26:37Z,56.0,-117.278984,Wildfire,33.837311,2023-07-06T16:00:00Z
2023-07-06T15:32:15Z,33.0,-117.0575,Wildfire,33.479,2023-07-07T16:00:00Z
2023-07-07T14:27:00Z,1044.0,-118.9033,Wildfire,34.8866,2023-07-11T17:40:00Z
2023-07-08T17:21:44Z,,-117.5072,Wildfire,34.0204,2023-07-08T20:30:53Z
2023-07-09T16:28:27Z,64.0,-116.5836,Wildfire,32.6003,2023-07-12T15:00:00Z
2023-07-09T18:31:43Z,391.0,-120.8169,Wildfire,35.8,2023-07-10T17:13:00Z
2023-07-11T12:43:00Z,12.0,-117.2616,Wildfire,33.8302,2023-07-11T19:14:00Z
2023-07-11T15:10:27Z,58.0,-120.98731,Wildfire,38.43948,
2023-07-11T14:22:00Z,30.0,-117.348,Wildfire,33.7505,2023-07-13T07:58:26Z
2023-07-11T16:46:00Z,35.0,-117.124,Wildfire,33.9364,2023-07-12T07:00:00Z
2023-07-11T18:11:00Z,71.0,-121.0089,Wildfire,38.2387,
2023-07-12T16:29:00Z,10.0,-117.300098,Wildfire,33.505725,2023-07-13T06:30:00Z
2023-07-13T20:39:00Z,12.0,-117.068009,Wildfire,33.821929,2023-07-14T20:37:00Z
2023-07-14T14:57:00Z,105.0,-116.946498,Wildfire,33.907342,2023-07-17T18:27:00Z
2023-07-14T15:30:00Z,8355.0,-117.070916,Wildfire,33.889467,2023-07-22T17:00:00Z
2023-07-15T15:28:00Z,336.0,-117.358124,Wildfire,33.817004,2023-07-21T17:00:00Z
2023-07-16T21:46:00Z,22.0,-122.466,Wildfire,39.2694,2023-07-19T12:09:59Z
2023-07-18T14:48:00Z,89.0,-122.5259,Wildfire,39.6685,2023-07-20T08:00:00Z
2023-07-18T20:59:23Z,15.0,-120.5689,Wildfire,36.1132,2023-07-19T16:00:00Z
2023-07-14T00:58:00Z,436.0,-117.2169,Wildfire,33.9835,2023-07-21T06:00:00Z
2023-07-19T23:32:00Z,296.0,-120.801732,Wildfire,36.490487,2023-07-22T06:00:00Z
2023-07-19T14:02:00Z,137.0,-117.4261,Wildfire,34.0182,2023-07-20T17:00:00Z
2023-07-24T16:15:00Z,162.0,-122.3232056,Wildfire,40.7316228,
2023-07-25T15:24:50Z,33.0,-119.1521739,Wildfire,36.6932792,
2023-07-25T15:25:00Z,70.0,-118.507954,Wildfire,34.356691,2023-07-27T08:22:04Z
2023-07-25T14:17:00Z,421.0,-118.326389,Wildfire,34.438333,2023-08-07T18:00:00Z
2023-07-26T14:17:00Z,65.0,-121.399989,Wildfire,39.446994,2023-08-03T14:53:38Z
2023-07-27T14:52:00Z,2323.0,-116.7247,Wildfire,33.4769,2023-08-07T08:32:11Z
2023-07-27T18:49:16Z,103.0,-116.9081,Wildfire,33.9372,2023-07-28T17:00:00Z
2023-07-28T21:28:00Z,20.0,-118.2148,Wildfire,35.6967,
2023-07-29T19:09:00Z,80.0,-121.6065,Wildfire,37.7356,2023-07-30T06:00:00Z
2023-07-30T11:56:00Z,100.0,-120.334625,Wildfire,35.458459,2023-08-02T20:26:50Z
2023-08-01T09:07:57Z,93078.0,-115.317389,Wildfire,35.191889,2023-08-19T18:00:00Z
2023-08-01T16:00:00Z,35.0,-119.988888,Wildfire,36.7611111,2023-08-02T20:26:18Z
2023-08-01T16:00:00Z,61.0,-120.181725,Wildfire,35.403564,
2023-08-01T10:04:00Z,20.0,-117.11938,Wildfire,33.7995,
2023-08-01T13:54:00Z,29.0,-120.8839,Wildfire,36.9648,
2023-08-01T14:26:00Z,1291.0,-118.875657,Wildfire,35.490591,2023-08-02T20:28:31Z
2023-08-02T23:44:00Z,95.0,-116.76111,Wildfire,33.91436,2023-08-02T09:50:00Z
2023-08-02T13:59:00Z,16.0,-116.84334,Wildfire,33.602019,
2023-08-03T14:28:00Z,68.0,-121.464716,Wildfire,37.368648,
2023-08-02T07:30:00Z,,-118.997325,Wildfire,34.847129,2023-08-07T08:00:00Z
2023-08-04T14:45:00Z,28.0,-122.624538,Wildfire,40.735974,2023-08-06T06:00:00Z
2023-08-04T14:49:00Z,88.0,-118.2951023,Wildfire,35.0990626,2023-08-06T07:01:33Z
2023-08-05T17:42:23Z,1120.0,-117.8875,Wildfire,35.78611,2023-08-19T17:00:00Z
2023-08-06T16:52:04Z,5228.0,-119.835808,Wildfire,35.614674,2023-08-07T18:00:00Z
2023-08-06T16:16:00Z,36.0,-116.3017,Fire,32.68535,
2023-08-09T11:18:00Z,184.0,-116.855731,Wildfire,32.994676,2023-08-11T16:00:00Z
2023-08-09T14:35:00Z,531.0,-117.150639,Wildfire,33.871189,2023-08-10T16:00:02Z
2023-08-09T14:00:00Z,68.0,-121.68793,Wildfire,39.377918,2023-08-09T18:00:00Z
2023-08-10T18:51:00Z,301.0,-119.0113,Wildfire,36.5323,2023-08-10T18:00:00Z
2023-08-10T18:47:45Z,75.0,-120.9783812,Wildfire,36.4392121,2023-08-11T20:00:00Z
2023-08-11T19:00:00Z,,-120.0175,Wildfire,35.0832,2023-08-12T08:00:00Z
2023-08-14T11:10:00Z,52.0,-118.6027987,Wildfire,35.1387962,2023-08-16T17:00:00Z
2023-08-15T17:56:00Z,695.0,-120.0574,Wildfire,35.4854,2023-08-16T06:19:00Z
2023-08-15T19:48:44Z,838.0,-121.5041,Wildfire,41.2477,2023-08-31T07:00:00Z
2023-08-16T08:28:40Z,4198.0,-122.94871,Wildfire,40.93686,2023-10-02T14:44:33Z
2023-08-16T08:35:57Z,473.0,-122.855,Wildfire,40.036944,2023-08-22T01:30:00Z
2023-08-15T07:00:00Z,95107.0,-123.868447,Wildfire,41.958269,2023-11-17T18:00:00Z
2023-08-16T15:35:53Z,,-120.788152,Wildfire,39.339386,
2023-08-16T17:31:03Z,72.0,-121.67208,Wildfire,37.18725,2023-08-23T14:24:10Z
2023-08-17T12:36:00Z,109.0,-122.3287,Wildfire,39.6194,2023-08-17T17:00:00Z
2023-08-17T12:11:00Z,466.0,-116.6415,Wildfire,32.6347,2023-08-20T18:00:00Z
2023-08-16T10:27:00Z,21725.0,-123.045093,Wildfire,41.777554,2023-10-31T01:30:00Z
2023-08-15T08:00:00Z,3929.0,-123.662677,Wildfire,40.623606,2023-11-01T18:00:00Z
2023-08-19T13:25:33Z,5464.0,-119.73328,Wildfire,34.9190169,2023-08-30T15:00:00Z
2023-08-20T11:16:48Z,50198.0,-123.611167,Wildfire,41.017222,2023-10-29T11:53:12Z
2023-09-06T15:30:00Z,28.0,-122.601667,Wildfire,38.903333,2023-09-11T12:27:51Z
2023-09-10T12:46:00Z,32.0,-120.7942,Wildfire,38.18291,2023-09-12T18:00:00Z
2023-09-12T15:35:00Z,14.0,-122.1796,Wildfire,38.3702,2023-09-13T17:30:00Z
2023-09-16T15:37:00Z,55.0,-118.616,Wildfire,35.2674,2023-09-17T18:18:00Z
2023-09-26T14:08:23Z,23.0,-117.279764,Wildfire,33.753608,
2023-10-06T12:05:00Z,243.0,-120.9739,Wildfire,35.5421,2023-10-09T18:48:44Z
2023-10-06T12:35:00Z,,-120.1959,Wildfire,34.5423,
2023-10-06T15:47:00Z,44.0,-121.07148,Wildfire,36.0295,
2023-10-07T14:49:04Z,36.0,-121.981732,Wildfire,38.265241,2023-10-10T15:15:56Z
2023-10-12T22:50:00Z,,-120.1924,Wildfire,35.2087,2023-10-17T17:00:00Z
2023-10-14T15:13:00Z,,-119.3594,Wildfire,37.2147,2023-10-27T17:00:00Z
2023-10-17T20:30:00Z,5.0,-116.857302,Wildfire,33.592915,
2023-10-29T15:29:00Z,24.0,-116.9196,Wildfire,32.598,2023-10-30T14:00:00Z
2023-10-30T12:37:00Z,2487.0,-116.82307,Wildfire,33.438207,2023-11-07T13:18:36Z
2023-10-30T14:14:00Z,124.0,-120.644,Wildfire,35.2808,2023-11-01T18:20:00Z
2023-11-09T12:15:00Z,211.0,-120.32318,Wildfire,34.55742,2023-11-13T06:00:00Z
2023-11-12T15:06:32Z,,-119.58333,Wildfire,35.15773,2023-11-14T14:06:00Z
2023-11-14T10:48:00Z,13.0,-116.99867,Wildfire,33.85008,
2023-11-14T16:25:00Z,15.0,-117.003584,Wildfire,33.839416,2023-11-14T09:05:00Z
2023-11-19T18:34:00Z,36.0,-116.246207,Wildfire,33.809953,
2023-11-20T10:38:00Z,35.0,-117.46406,Wildfire,33.8438665,
2023-11-23T13:50:00Z,39.0,-116.891493,Wildfire,32.723389,2023-11-28T12:20:00Z
2023-12-05T09:45:00Z,13.0,-116.7986,Wildfire,32.5666,2023-12-06T16:01:10Z
2023-12-09T09:21:00Z,65.0,-116.7635,Wildfire,33.9007,2023-12-11T12:35:20Z
2023-12-09T09:38:00Z,2715.0,-118.9938,Wildfire,34.327,2023-12-12T08:18:55Z
2023-12-15T12:20:00Z,181.0,-118.8696,Wildfire,35.5593,2023-12-15T18:52:47Z
2023-12-21T21:55:00Z,50.0,-116.7718,Wildfire,32.6036,2023-12-22T08:00:00Z
2023-08-16T02:22:13Z,2840.0,-123.5797,Wildfire,40.636317,
2023-09-09T19:32:00Z,9130.0,-119.991667,Wildfire,38.06095,2023-11-15T12:49:01Z
2024-02-20T23:57:00Z,239.0,-115.82784,Wildfire,33.5103795,2024-02-26T16:00:00Z
2024-02-27T12:27:41Z,11.0,-121.084104,Wildfire,35.81148,2024-02-27T23:00:00Z
2024-04-03T23:30:00Z,104.0,-118.026767,Wildfire,36.316401,
2024-04-12T13:25:59Z,,-121.83332,Wildfire,38.05686,
2024-04-12T13:53:46Z,241.0,-119.39529,Wildfire,35.153062,
2024-04-21T14:42:00Z,18.0,-121.070752,Wildfire,39.494086,
2024-04-21T17:26:00Z,181.4,-120.097738,Wildfire,35.817759,
2024-04-26T18:54:10Z,475.0,-120.360998,Wildfire,36.730979,
2024-04-30T10:52:10Z,12.0,-120.99063,Wildfire,37.020145,
2024-05-02T13:41:00Z,1479.0,-119.33179,Wildfire,35.04847,2024-05-03T09:00:00Z
2024-05-04T17:29:05Z,12.8,-118.23,Wildfire,34.9117,
2024-05-04T22:09:22Z,13.8,-116.55819,Wildfire,33.858369,
2024-05-02T20:26:30Z,95.0,-121.201005,Wildfire,38.902253,
2024-05-07T14:08:25Z,36.6,-116.807061,Wildfire,33.9208,2024-05-08T12:41:30Z
2024-05-07T18:34:10Z,40.0,-116.774124,Wildfire,33.903392,
2024-05-10T10:15:00Z,353.0,-118.9429,Wildfire,35.7193,
2024-05-11T11:54:49Z,23.8,-120.340061,Wildfire,36.362559,
2024-05-11T13:46:52Z,40.0,-120.192362,Wildfire,36.137571,
2024-05-11T16:45:53Z,15.0,-116.711161,Wildfire,32.571374,
2024-05-11T17:28:23Z,148.0,-117.601135,Wildfire,35.388107,
2024-05-12T18:49:21Z,80.0,-117.339379,Wildfire,34.602884,
2024-05-13T13:38:30Z,18.0,-116.8004,Wildfire,32.7754088,
2024-05-14T12:34:22Z,13.6,-116.8539685,Wildfire,33.471139,2024-05-15T04:35:00Z
2024-05-14T13:25:44Z,12.0,-120.652034,Wildfire,37.244144,
2024-05-15T11:41:10Z,132.0,-118.7503007,Wildfire,35.4759526,
2024-05-15T18:21:47Z,10.0,-121.449913,Wildfire,39.693268,
2024-05-15T20:53:20Z,29.0,-120.801731,Wildfire,36.490486,
2024-05-17T00:18:41Z,186.0,-120.33456,Wildfire,36.2748148,
2024-05-17T13:32:37Z,,-120.811491,Wildfire,35.829559,
2024-05-18T14:47:29Z,27.0,-116.583317,Wildfire,33.984278,2024-05-18T16:33:00Z
2024-05-20T07:45:00Z,121.0,-118.99692,Wildfire,34.96545,2024-05-20T18:45:00Z
2024-05-20T08:26:44Z,12.0,-122.129559,Wildfire,40.014819,
2024-05-21T15:38:53Z,19.0,-122.476758,Wildfire,39.598771,
2024-05-21T13:31:09Z,536.0,-120.31,Wildfire,41.2449,
2024-05-22T12:49:26Z,17.0,-117.170895,Wildfire,33.02113,2024-05-22T21:00:00Z
2024-05-23T16:33:53Z,11.0,-121.908346,Wildfire,39.539678,2024-05-24T01:45:00Z
2024-05-25T10:14:38Z,191.0,-120.8471351,Wildfire,36.5097274,2024-05-28T19:30:00Z
2024-05-25T12:27:38Z,18.0,-117.340976,Wildfire,33.812223,
2024-05-25T12:01:34Z,34.0,-116.901498,Wildfire,33.895775,
2024-05-25T14:21:00Z,397.5,-118.2554355,Wildfire,34.8492868,
2024-05-25T16:19:54Z,47.0,-120.771299,Wildfire,36.850279,
2024-05-25T15:59:40Z,12.6,-119.7858,Wildfire,36.67799,
2024-05-26T11:32:55Z,12.0,-116.76972,Wildfire,32.57583,
2024-05-26T18:31:45Z,57.7,-120.944834,Wildfire,38.017376,
2024-05-26T17:44:30Z,47.0,-119.689804,Wildfire,37.01741,
2024-05-27T14:29:48Z,22.4,-118.05215,Wildfire,34.50941,
2024-05-28T04:34:43Z,150.0,-120.393699,Wildfire,36.43706,
2024-05-28T12:15:00Z,1383.0,-119.5572279,Wildfire,34.8936966,2024-06-01T09:19:58Z
2024-05-28T15:32:47Z,29.0,-119.158199,Wildfire,36.68768,
2024-05-28T15:19:33Z,34.0,-116.600203,Wildfire,33.925778,2024-05-28T18:00:00Z
2024-05-28T17:50:59Z,35.0,-120.389098,Wildfire,36.501499,
2024-05-28T16:31:00Z,116.0,-119.558308,Wildfire,35.180776,2024-05-29T00:00:00Z
2024-05-28T19:29:11Z,15.0,-116.917099,Wildfire,33.896179,2024-06-29T09:00:00Z
2024-05-28T22:09:08Z,19.5,-121.392475,Wildfire,38.728881,
2024-05-29T02:45:20Z,762.0,-120.314598,Wildfire,36.734329,
2024-05-28T23:26:32Z,35.0,-119.520906,Wildfire,36.617148,
2024-05-29T12:35:55Z,13.0,-120.634375,Wildfire,37.828925,
2024-05-29T15:08:22Z,188.0,-119.915199,Wildfire,35.85008,2024-05-29T18:34:00Z
2024-05-30T09:00:08Z,12.0,-122.398582,Wildfire,40.089713,
2024-05-30T12:14:14Z,32.0,-116.718429,Wildfire,33.56557,2024-05-31T21:44:48Z
2024-05-30T12:21:07Z,187.0,-116.44756,Wildfire,32.99611,
2024-05-30T13:17:40Z,827.0,-119.962104,Wildfire,37.081421,
2024-05-30T13:53:25Z,10.0,-119.601701,Wildfire,36.842961,
2024-05-30T14:44:18Z,1300.0,-120.25511,Wildfire,36.87565,
2024-05-28T14:58:23Z,10.0,-116.792378,Wildfire,34.879647,
2024-05-28T15:51:50Z,10.0,-116.815632,Wildfire,34.88011,
2024-05-28T17:47:28Z,10.0,-116.663042,Wildfire,34.812972,
2024-05-30T17:16:54Z,124.5,-118.25483,Wildfire,34.72107,
2024-05-31T12:40:33Z,109.0,-119.7939,Wildfire,37.01047,
2024-05-31T13:39:03Z,18.0,-117.505873,Wildfire,33.975351,2024-06-01T18:32:23Z
2024-05-31T15:44:00Z,98.0,-118.4733,Wildfire,35.601284,
2024-05-31T15:15:00Z,201.0,-119.698014,Wildfire,34.9592,2024-06-01T13:59:37Z
2024-05-31T15:22:10Z,22.0,-120.425878,Wildfire,37.565014,2024-06-01T09:25:54Z
2024-05-31T22:24:23Z,616.0,-118.82214,Wildfire,35.442336,2024-06-01T19:30:46Z
2024-06-01T02:28:09Z,36.0,-119.238103,Wildfire,36.573169,
2024-06-01T14:39:21Z,14168.0,-121.50259,Wildfire,37.633908,
2024-06-01T12:35:44Z,250.0,-116.806666,Wildfire,32.577083,
2024-06-01T20:55:50Z,27.2,-120.044449,Wildfire,36.974519,2024-06-02T00:00:00Z
2024-06-02T13:58:01Z,13.0,-116.927045,Wildfire,33.790804,
2024-05-30T22:35:41Z,1575.0,-118.254,Wildfire,34.91,
2024-06-03T01:06:00Z,86.0,-118.401334,Wildfire,35.619008,
2024-06-03T16:21:34Z,95.0,-121.568029,Wildfire,37.714616,
2024-06-03T17:09:55Z,40.0,-117.118935,Wildfire,34.68341,
2024-06-04T11:44:27Z,17.0,-120.524741,Wildfire,37.842308,
2024-06-04T11:57:07Z,25.0,-120.657895,Wildfire,36.916374,
2024-06-04T17:04:00Z,1088.0,-119.48669,Wildfire,35.113531,
2024-06-05T10:14:55Z,30.0,-117.403656,Wildfire,34.013717,
2024-06-05T11:46:38Z,331.2,-120.094361,Wildfire,35.37367,
2024-06-05T13:40:12Z,60.0,-122.494472,Wildfire,38.55954,2024-06-08T06:58:49Z
2024-06-06T05:30:45Z,34.0,-120.729222,Wildfire,36.777907,2024-06-06T08:00:00Z
2024-06-06T11:07:27Z,210.5,-119.94084,Wildfire,35.85594,
2024-06-06T13:14:49Z,47.0,-116.980503,Wildfire,33.910994,2024-06-06T20:20:00Z
2024-06-06T15:59:13Z,403.0,-118.30848,Wildfire,34.82333,2024-06-07T12:25:00Z
2024-06-06T16:55:00Z,55.0,-118.46771,Wildfire,35.692183,
2024-06-06T14:05:28Z,3600.0,-119.69294,Wildfire,35.735279,
2024-06-07T05:56:23Z,34.0,-120.764998,Wildfire,36.786999,
2024-06-07T11:04:34Z,22.8,-121.765839,Wildfire,37.904572,
2024-06-07T15:33:48Z,54.0,-119.514348,Wildfire,36.991558,
2024-06-07T14:54:47Z,14.4,-117.052745,Wildfire,33.487833,2024-06-07T07:00:00Z
2024-06-07T18:57:04Z,30.0,-120.834941,Wildfire,36.928296,2024-06-07T21:31:41Z
2024-06-07T20:26:31Z,25.0,-117.451094,Wildfire,34.520882,
2024-06-07T19:48:25Z,11.0,-122.520453,Wildfire,41.474683,
2024-06-08T11:02:52Z,44.0,-121.702293,Wildfire,37.72154,
2024-06-08T13:34:00Z,903.0,-119.031458,Wildfire,35.64995,
2024-06-08T15:48:50Z,110.0,-117.08492,Wildfire,32.84445,
2024-06-08T15:39:49Z,50.0,-120.772339,Wildfire,35.774138,
2024-06-09T09:35:00Z,50.0,-118.386667,Wildfire,35.346667,2024-06-11T08:00:00Z
2024-06-09T17:14:18Z,55.0,-121.91945,Wildfire,38.00994,
2024-06-09T17:52:59Z,41.1,-117.785551,Wildfire,34.51346,
2024-06-10T10:52:00Z,24.9,-122.232365,Wildfire,40.111484,
2024-06-10T11:41:00Z,23.0,-121.309465,Wildfire,39.133016,
2024-06-10T13:29:30Z,15.0,-120.79181,Wildfire,38.1179241,
2024-06-10T17:49:24Z,28.0,-122.444022,Wildfire,41.900664,2024-06-13T18:58:12Z
2024-06-11T07:53:56Z,23.0,-121.660326,Wildfire,37.719182,
2024-06-11T11:45:58Z,17.0,-122.172379,Wildfire,40.354308,
2024-06-11T12:31:08Z,472.0,-117.16739,Wildfire,34.72209,
2024-06-11T12:48:59Z,64.3,-116.75466,Wildfire,33.91768,
2024-06-11T14:57:16Z,10.0,-120.102025,Wildfire,36.074598,
2024-06-11T15:51:07Z,17.0,-118.09927,Wildfire,34.65729,2024-06-11T19:15:00Z
2024-06-11T16:13:34Z,126.0,-117.188996,Wildfire,34.89273,
2024-06-11T15:15:00Z,214.0,-119.071667,Wildfire,35.506667,
2024-06-12T12:13:49Z,1410.0,-119.953932,Wildfire,35.293114,
2024-06-12T15:34:05Z,119.0,-121.17954,Wildfire,38.59179,
2024-06-12T17:13:14Z,30.0,-117.686469,Wildfire,34.498542,
2024-06-13T12:42:35Z,19.5,-121.033739,Wildfire,38.177683,
2024-06-13T17:47:00Z,21.9,-120.028888,Wildfire,39.879737,
2024-06-14T16:40:42Z,30.0,-119.53449,Wildfire,35.50256,
2024-06-15T09:48:59Z,19.1,-121.73844,Wildfire,37.28197,
2024-06-15T13:47:00Z,15563.1,-118.8521,Wildfire,34.79208,2024-06-26T18:11:58Z
2024-06-15T15:20:59Z,1056.0,-121.518592,Wildfire,39.369439,2024-06-18T17:18:23Z
2024-06-15T17:05:07Z,642.0,-120.986676,Wildfire,36.400976,2024-06-20T06:02:13Z
2024-06-15T16:02:34Z,17.7,-121.355159,Wildfire,39.548761,
2024-06-15T16:55:18Z,15.0,-119.673538,Wildfire,37.207647,2024-06-16T11:56:30Z
2024-06-15T17:21:25Z,300.0,-118.29017,Wildfire,34.73279,2024-06-15T08:09:00Z
2024-06-15T18:49:39Z,1078.0,-117.28811,Wildfire,34.30769,
2024-06-16T12:19:53Z,876.5,-121.28408,Wildfire,38.52658,
2024-06-16T13:13:44Z,890.0,-117.06443,Wildfire,33.943389,
2024-06-16T12:33:55Z,1207.0,-123.012253,Wildfire,38.705475,2024-06-24T17:30:53Z
2024-06-16T11:15:56Z,30.0,-116.099983,Wildfire,32.655183,2024-06-16T20:00:10Z
2024-06-16T14:19:26Z,12.5,-117.335667,Wildfire,34.369667,
2024-06-16T14:53:31Z,86.0,-120.635371,Wildfire,37.097775,
2024-06-16T15:46:34Z,337.6,-118.27108,Wildfire,34.67529,
2024-06-16T16:33:21Z,45.0,-122.23967,Wildfire,40.72052,
2024-06-16T17:04:14Z,12.8,-116.583039,Wildfire,33.984079,
2024-06-17T11:35:11Z,126.0,-116.569117,Wildfire,33.847642,
2024-06-17T13:47:02Z,33.0,-120.383187,Wildfire,36.996139,
2024-06-17T14:05:18Z,13.0,-120.056215,Wildfire,37.010829,
2024-06-17T13:39:25Z,19195.0,-122.46934,Wildfire,39.31646,
2024-06-17T14:31:36Z,81.2,-118.946399,Wildfire,35.942249,2024-06-17T17:32:51Z
2024-06-17T13:41:22Z,15.0,-121.855352,Wildfire,36.311477,
2024-06-17T14:03:14Z,585.0,-121.24438,Wildfire,38.54166,2024-06-19T14:06:36Z
2024-06-17T15:23:08Z,5284.8,-120.684174,Wildfire,38.031684,
2024-06-17T16:56:57Z,12.0,-120.968478,Wildfire,37.15858,
2024-06-18T19:02:01Z,51.3,-120.50804,Wildfire,37.843349,
2024-06-19T11:32:30Z,528.0,-119.462711,Wildfire,35.32752,2024-06-19T13:07:44Z
2024-06-19T14:08:48Z,38.0,-122.984408,Wildfire,39.118221,
2024-06-19T15:50:28Z,123.0,-118.878444,Wildfire,35.382,2024-06-19T13:07:13Z
2024-06-19T17:23:23Z,25.0,-120.653749,Wildfire,36.960029,
2024-06-19T19:04:38Z,137.0,-118.828001,Wildfire,36.016118,
2024-06-20T10:13:06Z,20.0,-122.234173,Wildfire,38.220139,2024-06-21T13:10:08Z
2024-06-20T13:07:10Z,12.5,-121.303342,Wildfire,39.458459,2024-06-23T10:28:48Z
2024-06-20T18:26:58Z,15.0,-121.392475,Wildfire,38.728881,
2024-06-21T05:03:14Z,58.0,-121.057483,Wildfire,37.060845,2024-06-21T13:27:12Z
2024-06-21T08:44:26Z,11.0,-119.791537,Wildfire,37.313117,
2024-06-21T12:09:00Z,546.0,-119.96709,Wildfire,35.60366,2024-06-21T18:57:12Z
